data_seed,model_seed,node_index,repetition,top_k,jaccard
2029,2,33,5,2,1.0
2029,2,33,5,4,1.0
2029,2,33,5,6,1.0
2029,2,33,5,8,1.0
2029,2,33,6,2,1.0
2029,2,33,6,4,1.0
2029,2,33,6,6,1.0
2029,2,33,6,8,1.0
2029,2,33,7,2,1.0
2029,2,33,7,4,1.0
2029,2,33,7,6,1.0
2029,2,33,7,8,1.0
2029,2,33,8,2,1.0
2029,2,33,8,4,1.0
2029,2,33,8,6,1.0
2029,2,33,8,8,1.0
2029,2,33,9,2,1.0
2029,2,33,9,4,1.0
2029,2,33,9,6,1.0
2029,2,33,9,8,1.0
2029,2,211,0,2,1.0
2029,2,211,0,4,1.0
2029,2,211,0,6,1.0
2029,2,211,0,8,1.0
2029,2,211,1,2,1.0
2029,2,211,1,4,1.0
2029,2,211,1,6,1.0
2029,2,211,1,8,1.0
2029,2,211,2,2,1.0
2029,2,211,2,4,1.0
2029,2,211,2,6,1.0
2029,2,211,2,8,1.0
2029,2,211,3,2,1.0
2029,2,211,3,4,1.0
2029,2,211,3,6,1.0
2029,2,211,3,8,1.0
2029,2,211,4,2,1.0
2029,2,211,4,4,1.0
2029,2,211,4,6,1.0
2029,2,211,4,8,1.0
2029,2,211,5,2,1.0
2029,2,211,5,4,1.0
2029,2,211,5,6,1.0
2029,2,211,5,8,1.0
2029,2,211,6,2,1.0
2029,2,211,6,4,1.0
2029,2,211,6,6,1.0
2029,2,211,6,8,1.0
2029,2,211,7,2,1.0
2029,2,211,7,4,1.0
2029,2,211,7,6,1.0
2029,2,211,7,8,1.0
2029,2,211,8,2,1.0
2029,2,211,8,4,1.0
2029,2,211,8,6,1.0
2029,2,211,8,8,1.0
2029,2,211,9,2,1.0
2029,2,211,9,4,1.0
2029,2,211,9,6,1.0
2029,2,211,9,8,1.0
2029,2,427,0,2,1.0
2029,2,427,0,4,1.0
2029,2,427,0,6,1.0
2029,2,427,0,8,1.0
2029,2,427,1,2,1.0
2029,2,427,1,4,1.0
2029,2,427,1,6,1.0
2029,2,427,1,8,1.0
2029,2,427,2,2,1.0
2029,2,427,2,4,1.0
2029,2,427,2,6,1.0
2029,2,427,2,8,1.0
2029,2,427,3,2,1.0
2029,2,427,3,4,1.0
2029,2,427,3,6,1.0
2029,2,427,3,8,1.0
2029,2,427,4,2,1.0
2029,2,427,4,4,1.0
2029,2,427,4,6,1.0
2029,2,427,4,8,1.0
2029,2,427,5,2,1.0
2029,2,427,5,4,1.0
2029,2,427,5,6,1.0
2029,2,427,5,8,1.0
2029,2,427,6,2,1.0
2029,2,427,6,4,1.0
2029,2,427,6,6,1.0
2029,2,427,6,8,1.0
2029,2,427,7,2,1.0
2029,2,427,7,4,1.0
2029,2,427,7,6,1.0
2029,2,427,7,8,1.0
2029,2,427,8,2,1.0
2029,2,427,8,4,1.0
2029,2,427,8,6,1.0
2029,2,427,8,8,1.0
2029,2,427,9,2,1.0
2029,2,427,9,4,1.0
2029,2,427,9,6,1.0
2029,2,427,9,8,1.0
2029,2,440,0,2,1.0
2029,2,440,0,4,1.0
2029,2,440,0,6,1.0
2029,2,440,0,8,1.0
2029,2,440,1,2,1.0
2029,2,440,1,4,1.0
2029,2,440,1,6,1.0
2029,2,440,1,8,1.0
2029,2,440,2,2,1.0
2029,2,440,2,4,1.0
2029,2,440,2,6,1.0
2029,2,440,2,8,1.0
2029,2,440,3,2,1.0
2029,2,440,3,4,1.0
2029,2,440,3,6,1.0
2029,2,440,3,8,1.0
2029,2,440,4,2,1.0
2029,2,440,4,4,1.0
2029,2,440,4,6,1.0
2029,2,440,4,8,1.0
2029,2,440,5,2,1.0
2029,2,440,5,4,1.0
2029,2,440,5,6,1.0
2029,2,440,5,8,1.0
2029,2,440,6,2,1.0
2029,2,440,6,4,1.0
2029,2,440,6,6,1.0
2029,2,440,6,8,1.0
2029,2,440,7,2,1.0
2029,2,440,7,4,1.0
2029,2,440,7,6,1.0
2029,2,440,7,8,1.0
2029,2,440,8,2,1.0
2029,2,440,8,4,1.0
2029,2,440,8,6,1.0
2029,2,440,8,8,1.0
2029,2,440,9,2,1.0
2029,2,440,9,4,1.0
2029,2,440,9,6,1.0
2029,2,440,9,8,1.0
2029,2,215,0,2,1.0
2029,2,215,0,4,1.0
2029,2,215,0,6,1.0
2029,2,215,0,8,1.0
2029,2,215,1,2,1.0
2029,2,215,1,4,1.0
2029,2,215,1,6,1.0
2029,2,215,1,8,1.0
2029,2,215,2,2,1.0
2029,2,215,2,4,1.0
2029,2,215,2,6,1.0
2029,2,215,2,8,1.0
2029,2,215,3,2,1.0
2029,2,215,3,4,1.0
2029,2,215,3,6,1.0
2029,2,215,3,8,1.0
2029,2,215,4,2,1.0
2029,2,215,4,4,1.0
2029,2,215,4,6,1.0
2029,2,215,4,8,1.0
2029,2,215,5,2,1.0
2029,2,215,5,4,1.0
2029,2,215,5,6,1.0
2029,2,215,5,8,1.0
2029,2,215,6,2,1.0
2029,2,215,6,4,1.0
2029,2,215,6,6,1.0
2029,2,215,6,8,1.0
2029,2,215,7,2,1.0
2029,2,215,7,4,1.0
2029,2,215,7,6,1.0
2029,2,215,7,8,1.0
2029,2,215,8,2,1.0
2029,2,215,8,4,1.0
2029,2,215,8,6,1.0
2029,2,215,8,8,1.0
2029,2,215,9,2,1.0
2029,2,215,9,4,1.0
2029,2,215,9,6,1.0
2029,2,215,9,8,1.0
2029,2,597,0,2,1.0
2029,2,597,0,4,1.0
2029,2,597,0,6,1.0
2029,2,597,0,8,1.0
2029,2,597,1,2,1.0
2029,2,597,1,4,1.0
2029,2,597,1,6,1.0
2029,2,597,1,8,1.0
2029,2,597,2,2,1.0
2029,2,597,2,4,1.0
2029,2,597,2,6,1.0
2029,2,597,2,8,1.0
2029,2,597,3,2,1.0
2029,2,597,3,4,1.0
2029,2,597,3,6,1.0
2029,2,597,3,8,1.0
2029,2,597,4,2,1.0
2029,2,597,4,4,1.0
2029,2,597,4,6,1.0
2029,2,597,4,8,1.0
2029,2,597,5,2,1.0
2029,2,597,5,4,1.0
2029,2,597,5,6,1.0
2029,2,597,5,8,1.0
2029,2,597,6,2,1.0
2029,2,597,6,4,1.0
2029,2,597,6,6,1.0
2029,2,597,6,8,1.0
2029,2,597,7,2,1.0
2029,2,597,7,4,1.0
2029,2,597,7,6,1.0
2029,2,597,7,8,1.0
2029,2,597,8,2,1.0
2029,2,597,8,4,1.0
2029,2,597,8,6,1.0
2029,2,597,8,8,1.0
2029,2,597,9,2,1.0
2029,2,597,9,4,1.0
2029,2,597,9,6,1.0
2029,2,597,9,8,1.0
2029,2,58,0,2,1.0
2029,2,58,0,4,1.0
2029,2,58,0,6,1.0
2029,2,58,0,8,1.0
2029,2,58,1,2,1.0
2029,2,58,1,4,1.0
2029,2,58,1,6,1.0
2029,2,58,1,8,1.0
2029,2,58,2,2,1.0
2029,2,58,2,4,1.0
2029,2,58,2,6,1.0
2029,2,58,2,8,1.0
2029,2,58,3,2,1.0
2029,2,58,3,4,1.0
2029,2,58,3,6,1.0
2029,2,58,3,8,1.0
2029,2,58,4,2,1.0
2029,2,58,4,4,1.0
2029,2,58,4,6,1.0
2029,2,58,4,8,1.0
2029,2,58,5,2,1.0
2029,2,58,5,4,1.0
2029,2,58,5,6,1.0
2029,2,58,5,8,1.0
2029,2,58,6,2,1.0
2029,2,58,6,4,1.0
2029,2,58,6,6,1.0
2029,2,58,6,8,1.0
2029,2,58,7,2,1.0
2029,2,58,7,4,1.0
2029,2,58,7,6,1.0
2029,2,58,7,8,1.0
2029,2,58,8,2,1.0
2029,2,58,8,4,1.0
2029,2,58,8,6,1.0
2029,2,58,8,8,1.0
2029,2,58,9,2,1.0
2029,2,58,9,4,1.0
2029,2,58,9,6,1.0
2029,2,58,9,8,1.0
2029,2,350,0,2,1.0
2029,2,350,0,4,1.0
2029,2,350,0,6,1.0
2029,2,350,0,8,1.0
2029,2,350,1,2,1.0
2029,2,350,1,4,1.0
2029,2,350,1,6,1.0
2029,2,350,1,8,1.0
2029,2,350,2,2,1.0
2029,2,350,2,4,1.0
2029,2,350,2,6,1.0
2029,2,350,2,8,1.0
2029,2,350,3,2,1.0
2029,2,350,3,4,1.0
2029,2,350,3,6,1.0
2029,2,350,3,8,1.0
2029,2,350,4,2,1.0
2029,2,350,4,4,1.0
2029,2,350,4,6,1.0
2029,2,350,4,8,1.0
2029,2,350,5,2,1.0
2029,2,350,5,4,1.0
2029,2,350,5,6,1.0
2029,2,350,5,8,1.0
2029,2,350,6,2,1.0
2029,2,350,6,4,1.0
2029,2,350,6,6,1.0
2029,2,350,6,8,1.0
2029,2,350,7,2,1.0
2029,2,350,7,4,1.0
2029,2,350,7,6,1.0
2029,2,350,7,8,1.0
2029,2,350,8,2,1.0
2029,2,350,8,4,1.0
2029,2,350,8,6,1.0
2029,2,350,8,8,1.0
2029,2,350,9,2,1.0
2029,2,350,9,4,1.0
2029,2,350,9,6,1.0
2029,2,350,9,8,1.0
2029,2,214,0,2,1.0
2029,2,214,0,4,1.0
2029,2,214,0,6,1.0
2029,2,214,0,8,1.0
2029,2,214,1,2,1.0
2029,2,214,1,4,1.0
2029,2,214,1,6,1.0
2029,2,214,1,8,1.0
2029,2,214,2,2,1.0
2029,2,214,2,4,1.0
2029,2,214,2,6,1.0
2029,2,214,2,8,1.0
2029,2,214,3,2,1.0
2029,2,214,3,4,1.0
2029,2,214,3,6,1.0
2029,2,214,3,8,1.0
2029,2,214,4,2,1.0
2029,2,214,4,4,1.0
2029,2,214,4,6,1.0
2029,2,214,4,8,1.0
2029,2,214,5,2,1.0
2029,2,214,5,4,1.0
2029,2,214,5,6,1.0
2029,2,214,5,8,1.0
2029,2,214,6,2,1.0
2029,2,214,6,4,1.0
2029,2,214,6,6,1.0
2029,2,214,6,8,1.0
2029,2,214,7,2,1.0
2029,2,214,7,4,1.0
2029,2,214,7,6,1.0
2029,2,214,7,8,1.0
2029,2,214,8,2,1.0
2029,2,214,8,4,1.0
2029,2,214,8,6,1.0
2029,2,214,8,8,1.0
2029,2,214,9,2,1.0
2029,2,214,9,4,1.0
2029,2,214,9,6,1.0
2029,2,214,9,8,1.0
2029,2,330,0,2,1.0
2029,2,330,0,4,1.0
2029,2,330,0,6,1.0
2029,2,330,0,8,1.0
2029,2,330,1,2,1.0
2029,2,330,1,4,1.0
2029,2,330,1,6,1.0
2029,2,330,1,8,1.0
2029,2,330,2,2,1.0
2029,2,330,2,4,1.0
2029,2,330,2,6,1.0
2029,2,330,2,8,1.0
2029,2,330,3,2,1.0
2029,2,330,3,4,1.0
2029,2,330,3,6,1.0
2029,2,330,3,8,1.0
2029,2,330,4,2,1.0
2029,2,330,4,4,1.0
2029,2,330,4,6,1.0
2029,2,330,4,8,1.0
2029,2,330,5,2,1.0
2029,2,330,5,4,1.0
2029,2,330,5,6,1.0
2029,2,330,5,8,1.0
2029,2,330,6,2,1.0
2029,2,330,6,4,1.0
2029,2,330,6,6,1.0
2029,2,330,6,8,1.0
2029,2,330,7,2,1.0
2029,2,330,7,4,1.0
2029,2,330,7,6,1.0
2029,2,330,7,8,1.0
2029,2,330,8,2,1.0
2029,2,330,8,4,1.0
2029,2,330,8,6,1.0
2029,2,330,8,8,1.0
2029,2,330,9,2,1.0
2029,2,330,9,4,1.0
2029,2,330,9,6,1.0
2029,2,330,9,8,1.0
2029,2,196,0,2,1.0
2029,2,196,0,4,1.0
2029,2,196,0,6,1.0
2029,2,196,0,8,1.0
2029,2,196,1,2,1.0
2029,2,196,1,4,1.0
2029,2,196,1,6,1.0
2029,2,196,1,8,1.0
2029,2,196,2,2,1.0
2029,2,196,2,4,1.0
2029,2,196,2,6,1.0
2029,2,196,2,8,1.0
2029,2,196,3,2,1.0
2029,2,196,3,4,1.0
2029,2,196,3,6,1.0
2029,2,196,3,8,1.0
2029,2,196,4,2,1.0
2029,2,196,4,4,1.0
2029,2,196,4,6,1.0
2029,2,196,4,8,1.0
2029,2,196,5,2,1.0
2029,2,196,5,4,1.0
2029,2,196,5,6,1.0
2029,2,196,5,8,1.0
2029,2,196,6,2,1.0
2029,2,196,6,4,1.0
2029,2,196,6,6,1.0
2029,2,196,6,8,1.0
2029,2,196,7,2,1.0
2029,2,196,7,4,1.0
2029,2,196,7,6,1.0
2029,2,196,7,8,1.0
2029,2,196,8,2,1.0
2029,2,196,8,4,1.0
2029,2,196,8,6,1.0
2029,2,196,8,8,1.0
2029,2,196,9,2,1.0
2029,2,196,9,4,1.0
2029,2,196,9,6,1.0
2029,2,196,9,8,1.0
2029,2,181,0,2,1.0
2029,2,181,0,4,1.0
2029,2,181,0,6,1.0
2029,2,181,0,8,1.0
2029,2,181,1,2,1.0
2029,2,181,1,4,1.0
2029,2,181,1,6,1.0
2029,2,181,1,8,1.0
2029,2,181,2,2,1.0
2029,2,181,2,4,1.0
2029,2,181,2,6,1.0
2029,2,181,2,8,1.0
2029,2,181,3,2,1.0
2029,2,181,3,4,1.0
2029,2,181,3,6,1.0
2029,2,181,3,8,1.0
2029,2,181,4,2,1.0
2029,2,181,4,4,1.0
2029,2,181,4,6,1.0
2029,2,181,4,8,1.0
2029,2,181,5,2,1.0
2029,2,181,5,4,1.0
2029,2,181,5,6,1.0
2029,2,181,5,8,1.0
2029,2,181,6,2,1.0
2029,2,181,6,4,1.0
2029,2,181,6,6,1.0
2029,2,181,6,8,1.0
2029,2,181,7,2,1.0
2029,2,181,7,4,1.0
2029,2,181,7,6,1.0
2029,2,181,7,8,1.0
2029,2,181,8,2,1.0
2029,2,181,8,4,1.0
2029,2,181,8,6,1.0
2029,2,181,8,8,1.0
2029,2,181,9,2,1.0
2029,2,181,9,4,1.0
2029,2,181,9,6,1.0
2029,2,181,9,8,1.0
2029,2,514,0,2,1.0
2029,2,514,0,4,1.0
2029,2,514,0,6,1.0
2029,2,514,0,8,1.0
2029,2,514,1,2,1.0
2029,2,514,1,4,1.0
2029,2,514,1,6,1.0
2029,2,514,1,8,1.0
2029,2,514,2,2,1.0
2029,2,514,2,4,1.0
2029,2,514,2,6,1.0
2029,2,514,2,8,1.0
2029,2,514,3,2,1.0
2029,2,514,3,4,1.0
2029,2,514,3,6,1.0
2029,2,514,3,8,1.0
2029,2,514,4,2,1.0
2029,2,514,4,4,1.0
2029,2,514,4,6,1.0
2029,2,514,4,8,1.0
2029,2,514,5,2,1.0
2029,2,514,5,4,1.0
2029,2,514,5,6,1.0
2029,2,514,5,8,1.0
2029,2,514,6,2,1.0
2029,2,514,6,4,1.0
2029,2,514,6,6,1.0
2029,2,514,6,8,1.0
2029,2,514,7,2,1.0
2029,2,514,7,4,1.0
2029,2,514,7,6,1.0
2029,2,514,7,8,1.0
2029,2,514,8,2,1.0
2029,2,514,8,4,1.0
2029,2,514,8,6,1.0
2029,2,514,8,8,1.0
2029,2,514,9,2,1.0
2029,2,514,9,4,1.0
2029,2,514,9,6,1.0
2029,2,514,9,8,1.0
2029,2,557,0,2,1.0
2029,2,557,0,4,1.0
2029,2,557,0,6,1.0
2029,2,557,0,8,1.0
2029,2,557,1,2,1.0
2029,2,557,1,4,1.0
2029,2,557,1,6,1.0
2029,2,557,1,8,1.0
2029,2,557,2,2,1.0
2029,2,557,2,4,1.0
2029,2,557,2,6,1.0
2029,2,557,2,8,1.0
2029,2,557,3,2,1.0
2029,2,557,3,4,1.0
2029,2,557,3,6,1.0
2029,2,557,3,8,1.0
2029,2,557,4,2,1.0
2029,2,557,4,4,1.0
2029,2,557,4,6,1.0
2029,2,557,4,8,1.0
2029,2,557,5,2,1.0
2029,2,557,5,4,1.0
2029,2,557,5,6,1.0
2029,2,557,5,8,1.0
2029,2,557,6,2,1.0
2029,2,557,6,4,1.0
2029,2,557,6,6,1.0
2029,2,557,6,8,1.0
2029,2,557,7,2,1.0
2029,2,557,7,4,1.0
2029,2,557,7,6,1.0
2029,2,557,7,8,1.0
2029,2,557,8,2,1.0
2029,2,557,8,4,1.0
2029,2,557,8,6,1.0
2029,2,557,8,8,1.0
2029,2,557,9,2,1.0
2029,2,557,9,4,1.0
2029,2,557,9,6,1.0
2029,2,557,9,8,1.0
2029,2,127,0,2,1.0
2029,2,127,0,4,1.0
2029,2,127,0,6,1.0
2029,2,127,0,8,1.0
2029,2,127,1,2,1.0
2029,2,127,1,4,1.0
2029,2,127,1,6,1.0
2029,2,127,1,8,1.0
2029,2,127,2,2,1.0
2029,2,127,2,4,1.0
2029,2,127,2,6,1.0
2029,2,127,2,8,1.0
2029,2,127,3,2,1.0
2029,2,127,3,4,1.0
2029,2,127,3,6,1.0
2029,2,127,3,8,1.0
2029,2,127,4,2,1.0
2029,2,127,4,4,1.0
2029,2,127,4,6,1.0
2029,2,127,4,8,1.0
2029,2,127,5,2,1.0
2029,2,127,5,4,1.0
2029,2,127,5,6,1.0
2029,2,127,5,8,1.0
2029,2,127,6,2,1.0
2029,2,127,6,4,1.0
2029,2,127,6,6,1.0
2029,2,127,6,8,1.0
2029,2,127,7,2,1.0
2029,2,127,7,4,1.0
2029,2,127,7,6,1.0
2029,2,127,7,8,1.0
2029,2,127,8,2,1.0
2029,2,127,8,4,1.0
2029,2,127,8,6,1.0
2029,2,127,8,8,1.0
2029,2,127,9,2,1.0
2029,2,127,9,4,1.0
2029,2,127,9,6,1.0
2029,2,127,9,8,1.0
2029,2,496,0,2,1.0
2029,2,496,0,4,1.0
2029,2,496,0,6,1.0
2029,2,496,0,8,1.0
2029,2,496,1,2,1.0
2029,2,496,1,4,1.0
2029,2,496,1,6,1.0
2029,2,496,1,8,1.0
2029,2,496,2,2,1.0
2029,2,496,2,4,1.0
2029,2,496,2,6,1.0
2029,2,496,2,8,1.0
2029,2,496,3,2,1.0
2029,2,496,3,4,1.0
2029,2,496,3,6,1.0
2029,2,496,3,8,1.0
2029,2,496,4,2,1.0
2029,2,496,4,4,1.0
2029,2,496,4,6,1.0
2029,2,496,4,8,1.0
2029,2,496,5,2,1.0
2029,2,496,5,4,1.0
2029,2,496,5,6,1.0
2029,2,496,5,8,1.0
2029,2,496,6,2,1.0
2029,2,496,6,4,1.0
2029,2,496,6,6,1.0
2029,2,496,6,8,1.0
2029,2,496,7,2,1.0
2029,2,496,7,4,1.0
2029,2,496,7,6,1.0
2029,2,496,7,8,1.0
2029,2,496,8,2,1.0
2029,2,496,8,4,1.0
2029,2,496,8,6,1.0
2029,2,496,8,8,1.0
2029,2,496,9,2,1.0
2029,2,496,9,4,1.0
2029,2,496,9,6,1.0
2029,2,496,9,8,1.0
2029,2,482,0,2,1.0
2029,2,482,0,4,1.0
2029,2,482,0,6,1.0
2029,2,482,0,8,1.0
2029,2,482,1,2,1.0
2029,2,482,1,4,1.0
2029,2,482,1,6,1.0
2029,2,482,1,8,1.0
2029,2,482,2,2,1.0
2029,2,482,2,4,1.0
2029,2,482,2,6,1.0
2029,2,482,2,8,1.0
2029,2,482,3,2,1.0
2029,2,482,3,4,1.0
2029,2,482,3,6,1.0
2029,2,482,3,8,1.0
2029,2,482,4,2,1.0
2029,2,482,4,4,1.0
2029,2,482,4,6,1.0
2029,2,482,4,8,1.0
2029,2,482,5,2,1.0
2029,2,482,5,4,1.0
2029,2,482,5,6,1.0
2029,2,482,5,8,1.0
2029,2,482,6,2,1.0
2029,2,482,6,4,1.0
2029,2,482,6,6,1.0
2029,2,482,6,8,1.0
2029,2,482,7,2,1.0
2029,2,482,7,4,1.0
2029,2,482,7,6,1.0
2029,2,482,7,8,1.0
2029,2,482,8,2,1.0
2029,2,482,8,4,1.0
2029,2,482,8,6,1.0
2029,2,482,8,8,1.0
2029,2,482,9,2,1.0
2029,2,482,9,4,1.0
2029,2,482,9,6,1.0
2029,2,482,9,8,1.0
2029,2,320,0,2,1.0
2029,2,320,0,4,1.0
2029,2,320,0,6,1.0
2029,2,320,0,8,1.0
2029,2,320,1,2,1.0
2029,2,320,1,4,1.0
2029,2,320,1,6,1.0
2029,2,320,1,8,1.0
2029,2,320,2,2,1.0
2029,2,320,2,4,1.0
2029,2,320,2,6,1.0
2029,2,320,2,8,1.0
2029,2,320,3,2,1.0
2029,2,320,3,4,1.0
2029,2,320,3,6,1.0
2029,2,320,3,8,1.0
2029,2,320,4,2,1.0
2029,2,320,4,4,1.0
2029,2,320,4,6,1.0
2029,2,320,4,8,1.0
2029,2,320,5,2,1.0
2029,2,320,5,4,1.0
2029,2,320,5,6,1.0
2029,2,320,5,8,1.0
2029,2,320,6,2,1.0
2029,2,320,6,4,1.0
2029,2,320,6,6,1.0
2029,2,320,6,8,1.0
2029,2,320,7,2,1.0
2029,2,320,7,4,1.0
2029,2,320,7,6,1.0
2029,2,320,7,8,1.0
2029,2,320,8,2,1.0
2029,2,320,8,4,1.0
2029,2,320,8,6,1.0
2029,2,320,8,8,1.0
2029,2,320,9,2,1.0
2029,2,320,9,4,1.0
2029,2,320,9,6,1.0
2029,2,320,9,8,1.0
2029,2,456,0,2,1.0
2029,2,456,0,4,1.0
2029,2,456,0,6,1.0
2029,2,456,0,8,1.0
2029,2,456,1,2,1.0
2029,2,456,1,4,1.0
2029,2,456,1,6,1.0
2029,2,456,1,8,1.0
2029,2,456,2,2,1.0
2029,2,456,2,4,1.0
2029,2,456,2,6,1.0
2029,2,456,2,8,1.0
2029,2,456,3,2,1.0
2029,2,456,3,4,1.0
2029,2,456,3,6,1.0
2029,2,456,3,8,1.0
2029,2,456,4,2,1.0
2029,2,456,4,4,1.0
2029,2,456,4,6,1.0
2029,2,456,4,8,1.0
2029,2,456,5,2,1.0
2029,2,456,5,4,1.0
2029,2,456,5,6,1.0
2029,2,456,5,8,1.0
2029,2,456,6,2,1.0
2029,2,456,6,4,1.0
2029,2,456,6,6,1.0
2029,2,456,6,8,1.0
2029,2,456,7,2,1.0
2029,2,456,7,4,1.0
2029,2,456,7,6,1.0
2029,2,456,7,8,1.0
2029,2,456,8,2,1.0
2029,2,456,8,4,1.0
2029,2,456,8,6,1.0
2029,2,456,8,8,1.0
2029,2,456,9,2,1.0
2029,2,456,9,4,1.0
2029,2,456,9,6,1.0
2029,2,456,9,8,1.0
2030,0,352,0,2,1.0
2030,0,352,0,4,1.0
2030,0,352,0,6,1.0
2030,0,352,0,8,1.0
2030,0,352,1,2,1.0
2030,0,352,1,4,1.0
2030,0,352,1,6,1.0
2030,0,352,1,8,1.0
2030,0,352,2,2,1.0
2030,0,352,2,4,1.0
2030,0,352,2,6,1.0
2030,0,352,2,8,1.0
2030,0,352,3,2,1.0
2030,0,352,3,4,1.0
2030,0,352,3,6,1.0
2030,0,352,3,8,1.0
2030,0,352,4,2,1.0
2030,0,352,4,4,1.0
2030,0,352,4,6,1.0
2030,0,352,4,8,1.0
2030,0,352,5,2,1.0
2030,0,352,5,4,1.0
2030,0,352,5,6,1.0
2030,0,352,5,8,1.0
2030,0,352,6,2,1.0
2030,0,352,6,4,1.0
2030,0,352,6,6,1.0
2030,0,352,6,8,1.0
2030,0,352,7,2,1.0
2030,0,352,7,4,1.0
2030,0,352,7,6,1.0
2030,0,352,7,8,1.0
2030,0,352,8,2,1.0
2030,0,352,8,4,1.0
2030,0,352,8,6,1.0
2030,0,352,8,8,1.0
2030,0,352,9,2,1.0
2030,0,352,9,4,1.0
2030,0,352,9,6,1.0
2030,0,352,9,8,1.0
2030,0,235,0,2,1.0
2030,0,235,0,4,1.0
2030,0,235,0,6,1.0
2030,0,235,0,8,1.0
2030,0,235,1,2,1.0
2030,0,235,1,4,1.0
2030,0,235,1,6,1.0
2030,0,235,1,8,1.0
2030,0,235,2,2,1.0
2030,0,235,2,4,1.0
2030,0,235,2,6,1.0
2030,0,235,2,8,1.0
2030,0,235,3,2,1.0
2030,0,235,3,4,1.0
2030,0,235,3,6,1.0
2030,0,235,3,8,1.0
2030,0,235,4,2,1.0
2030,0,235,4,4,1.0
2030,0,235,4,6,1.0
2030,0,235,4,8,1.0
2030,0,235,5,2,1.0
2030,0,235,5,4,1.0
2030,0,235,5,6,1.0
2030,0,235,5,8,1.0
2030,0,235,6,2,1.0
2030,0,235,6,4,1.0
2030,0,235,6,6,1.0
2030,0,235,6,8,1.0
2030,0,235,7,2,1.0
2030,0,235,7,4,1.0
2030,0,235,7,6,1.0
2030,0,235,7,8,1.0
2030,0,235,8,2,1.0
2030,0,235,8,4,1.0
2030,0,235,8,6,1.0
2030,0,235,8,8,1.0
2030,0,235,9,2,1.0
2030,0,235,9,4,1.0
2030,0,235,9,6,1.0
2030,0,235,9,8,1.0
2030,0,496,0,2,1.0
2030,0,496,0,4,1.0
2030,0,496,0,6,1.0
2030,0,496,0,8,1.0
2030,0,496,1,2,1.0
2030,0,496,1,4,1.0
2030,0,496,1,6,1.0
2030,0,496,1,8,1.0
2030,0,496,2,2,1.0
2030,0,496,2,4,1.0
2030,0,496,2,6,1.0
2030,0,496,2,8,1.0
2030,0,496,3,2,1.0
2030,0,496,3,4,1.0
2030,0,496,3,6,1.0
2030,0,496,3,8,1.0
2030,0,496,4,2,1.0
2030,0,496,4,4,1.0
2030,0,496,4,6,1.0
2030,0,496,4,8,1.0
2030,0,496,5,2,1.0
2030,0,496,5,4,1.0
2030,0,496,5,6,1.0
2030,0,496,5,8,1.0
2030,0,496,6,2,1.0
2030,0,496,6,4,1.0
2030,0,496,6,6,1.0
2030,0,496,6,8,1.0
2030,0,496,7,2,1.0
2030,0,496,7,4,1.0
2030,0,496,7,6,1.0
2030,0,496,7,8,1.0
2030,0,496,8,2,1.0
2030,0,496,8,4,1.0
2030,0,496,8,6,1.0
2030,0,496,8,8,1.0
2030,0,496,9,2,1.0
2030,0,496,9,4,1.0
2030,0,496,9,6,1.0
2030,0,496,9,8,1.0
2030,0,197,0,2,1.0
2030,0,197,0,4,1.0
2030,0,197,0,6,1.0
2030,0,197,0,8,1.0
2030,0,197,1,2,1.0
2030,0,197,1,4,1.0
2030,0,197,1,6,1.0
2030,0,197,1,8,1.0
2030,0,197,2,2,1.0
2030,0,197,2,4,1.0
2030,0,197,2,6,1.0
2030,0,197,2,8,1.0
2030,0,197,3,2,1.0
2030,0,197,3,4,1.0
2030,0,197,3,6,1.0
2030,0,197,3,8,1.0
2030,0,197,4,2,1.0
2030,0,197,4,4,1.0
2030,0,197,4,6,1.0
2030,0,197,4,8,1.0
2030,0,197,5,2,1.0
2030,0,197,5,4,1.0
2030,0,197,5,6,1.0
2030,0,197,5,8,1.0
2030,0,197,6,2,1.0
2030,0,197,6,4,1.0
2030,0,197,6,6,1.0
2030,0,197,6,8,1.0
2030,0,197,7,2,1.0
2030,0,197,7,4,1.0
2030,0,197,7,6,1.0
2030,0,197,7,8,1.0
2030,0,197,8,2,1.0
2030,0,197,8,4,1.0
2030,0,197,8,6,1.0
2030,0,197,8,8,1.0
2030,0,197,9,2,1.0
2030,0,197,9,4,1.0
2030,0,197,9,6,1.0
2030,0,197,9,8,1.0
2030,0,296,0,2,1.0
2030,0,296,0,4,1.0
2030,0,296,0,6,1.0
2030,0,296,0,8,1.0
2030,0,296,1,2,1.0
2030,0,296,1,4,1.0
2030,0,296,1,6,1.0
2030,0,296,1,8,1.0
2030,0,296,2,2,1.0
2030,0,296,2,4,1.0
2030,0,296,2,6,1.0
2030,0,296,2,8,1.0
2030,0,296,3,2,1.0
2030,0,296,3,4,1.0
2030,0,296,3,6,1.0
2030,0,296,3,8,1.0
2030,0,296,4,2,1.0
2030,0,296,4,4,1.0
2030,0,296,4,6,1.0
2030,0,296,4,8,1.0
2030,0,296,5,2,1.0
2030,0,296,5,4,1.0
2030,0,296,5,6,1.0
2030,0,296,5,8,1.0
2030,0,296,6,2,1.0
2030,0,296,6,4,1.0
2030,0,296,6,6,1.0
2030,0,296,6,8,1.0
2030,0,296,7,2,1.0
2030,0,296,7,4,1.0
2030,0,296,7,6,1.0
